n,T(n)
265,7.500010542571545e-05
266,7.500010542571545e-05
267,0.0001349998638033867
268,8.399994112551212e-05
269,8.299993351101875e-05
270,8.299993351101875e-05
271,8.79999715834856e-05
272,9.200000204145908e-05
273,7.899990305304527e-05
274,8.699996396899223e-05
275,8.600018918514252e-05
276,8.500018157064915e-05
277,0.00010200007818639278
278,8.699996396899223e-05
279,8.599995635449886e-05
280,0.0001300000585615635
281,8.500018157064915e-05
282,8.699996396899223e-05
283,8.199992589652538e-05
284,7.500010542571545e-05
285,7.400009781122208e-05
286,7.399986498057842e-05
287,7.399986498057842e-05
288,7.699988782405853e-05
289,7.600011304020882e-05
290,7.700012065470219e-05
291,8.099991828203201e-05
292,7.599988020956516e-05
293,7.699988782405853e-05
294,8.099991828203201e-05
295,7.699988782405853e-05
296,7.800012826919556e-05
297,0.00010200007818639278
298,8.00001434981823e-05
299,7.79998954385519e-05
300,7.79998954385519e-05
301,7.899990305304527e-05
302,8.499994874000549e-05
303,7.899990305304527e-05
304,8.899997919797897e-05
305,0.00018900004215538502
306,9.099999442696571e-05
307,9.300000965595245e-05
308,0.00010099983774125576
309,8.999998681247234e-05
310,0.00010000006295740604
311,0.00017000013031065464
312,8.79999715834856e-05
313,9.50000248849392e-05
314,9.50000248849392e-05
315,9.400001727044582e-05
316,9.50000248849392e-05
317,9.399978443980217e-05
318,9.300000965595245e-05
319,0.00012400001287460327
320,9.50000248849392e-05
321,9.80000477284193e-05
322,9.899982251226902e-05
323,9.300000965595245e-05
324,0.00010199984535574913
325,9.600003249943256e-05
326,9.700004011392593e-05
327,9.80000477284193e-05
328,9.80000477284193e-05
329,9.80000477284193e-05
330,9.80000477284193e-05
331,9.900005534291267e-05
332,9.600003249943256e-05
333,0.0001900000497698784
334,9.700004011392593e-05
335,0.00012400001287460327
336,0.00013299984857439995
337,0.0001860000193119049
338,0.00013100006617605686
339,0.0001729999203234911
340,0.00010799989104270935
341,0.000108000123873353
342,0.00014100014232099056
343,0.0001680001150816679
344,0.00015900004655122757
345,0.0001300000585615635
346,0.00011399993672966957
347,0.0001349998638033867
348,0.0001330000814050436
349,0.0001550000160932541
350,0.00014599994756281376
351,0.00014999997802078724
352,0.00013200007379055023
353,0.00011399993672966957
354,0.00016399985179305077
355,0.00014199991710484028
356,0.0001409999094903469
357,0.00015400000847876072
358,0.0001680001150816679
359,0.00020899996161460876
360,0.00017399992793798447
361,0.00014299992471933365
362,0.00014299992471933365
363,0.0001580000389367342
364,0.00014199991710484028
365,0.00017899996601045132
366,0.00011900020763278008
367,0.00011100014671683311
368,0.00011300016194581985
369,0.00010200007818639278
370,9.80000477284193e-05
371,9.80000477284193e-05
372,0.00013399985618889332
373,0.000108000123873353
374,0.000108000123873353
375,0.0001050001010298729
376,0.00011999998241662979
377,0.0001309998333454132
378,0.00011999998241662979
379,0.00013199984095990658
380,0.00012400001287460327
381,0.00011300016194581985
382,0.00011100014671683311
383,0.00012199999764561653
384,0.0001960000954568386
385,0.000124999787658453
386,0.00011099991388618946
387,0.0001129999291151762
388,0.0001129999291151762
389,0.00017200014553964138
390,0.00012199999764561653
391,0.00011199992150068283
392,0.00011399993672966957
393,0.00012400001287460327
394,0.00011899997480213642
395,0.00010999990627169609
396,0.00014699995517730713
397,0.0001129999291151762
398,0.00011199992150068283
399,0.00011499994434416294
400,0.00012199999764561653
401,0.0001349998638033867
402,0.00011399993672966957
403,0.00010699988342821598
404,0.00011699995957314968
405,0.00010699988342821598
406,0.00010399986058473587
407,0.00010600010864436626
408,0.00023200013674795628
409,0.00014700018800795078
410,0.00014100014232099056
411,0.00010900013148784637
412,0.0001460001803934574
413,0.00010900013148784637
414,0.000108000123873353
415,0.0001230000052601099
416,0.00010900013148784637
417,0.0001680001150816679
418,0.00011700019240379333
419,0.00014399993233382702
420,0.00011599995195865631
421,0.00010899989865720272
422,0.00011599995195865631
423,0.00013100006617605686
424,0.00011499994434416294
425,0.00011499994434416294
426,0.0001230000052601099
427,0.00011999998241662979
428,0.00013900012709200382
429,0.00012099999003112316
430,0.0003730000462383032
431,0.0001750001683831215
432,0.00022300006821751595
433,0.00019800011068582535
434,0.00030099996365606785
435,0.0001799999736249447
436,0.0001409999094903469
437,0.0001379998866468668
438,0.00017700018361210823
439,0.00016600009985268116
440,0.0002210000529885292
441,0.0001449999399483204
442,0.0001349998638033867
443,0.00013599987141788006
444,0.0001550000160932541
445,0.00019299983978271484
446,0.00017799995839595795
447,0.00016699987463653088
448,0.0002109999768435955
449,0.0001509999856352806
450,0.0001449999399483204
451,0.00028000003658235073
452,0.00018500001169741154
453,0.00012400001287460327
454,0.00011999998241662979
455,0.0001610000617802143
456,0.00012800004333257675
457,0.0001230000052601099
458,0.00012800004333257675
459,0.00013100006617605686
460,0.0001400001347064972
461,0.00015700003132224083
462,0.0001279998105019331
463,0.00016799988225102425
464,0.00013100006617605686
465,0.00016600009985268116
466,0.00014400016516447067
467,0.00012500002048909664
468,0.00012500002048909664
469,0.00012599979527294636
470,0.0001300000585615635
471,0.00024400022812187672
472,0.00012900005094707012
473,0.00012899981811642647
474,0.00012800004333257675
475,0.00016899988986551762
476,0.00012600002810359
477,0.00018099998123943806
478,0.00012500002048909664
479,0.0001349998638033867
480,0.00016899988986551762
481,0.00015400000847876072
482,0.0001559997908771038
483,0.00013200007379055023
484,0.0001400001347064972
485,0.00012900005094707012
486,0.00013599987141788006
487,0.00012700003571808338
488,0.0001309998333454132
489,0.00013400008901953697
490,0.00023799994960427284
491,0.00016200006939470768
492,0.00013700011186301708
493,0.0001580000389367342
494,0.00015400000847876072
495,0.00014299992471933365
496,0.00015600002370774746
497,0.00014400016516447067
498,0.0001509999856352806
499,0.00013199984095990658
500,0.00016200006939470768
501,0.00013900012709200382
502,0.00016899988986551762
503,0.00013599987141788006
504,0.00014399993233382702
505,0.00013699987903237343
506,0.0001400001347064972
507,0.0001479999627918005
508,0.00014599994756281376
509,0.00023799994960427284
510,0.00014299992471933365
511,0.0001550000160932541
512,0.00016000005416572094
513,0.00017899996601045132
514,0.00014299992471933365
515,0.00014299992471933365
516,0.00015300000086426735
517,0.00015900004655122757
518,0.0001759999431669712
519,0.00013200007379055023
520,0.0001449999399483204
521,0.00015199999324977398
522,0.0001479999627918005
523,0.00014399993233382702
524,0.00014399993233382702
525,0.00016399985179305077
526,0.0001449999399483204
527,0.00023799994960427284
528,0.00018099998123943806
529,0.00013899989426136017
530,0.0001729999203234911
531,0.00019399984739720821
532,0.00014699995517730713
533,0.00014699995517730713
534,0.00015899981372058392
535,0.00014899997040629387
536,0.00019400008022785187
537,0.00014800019562244415
538,0.0001479999627918005
539,0.00014699995517730713
540,0.00015900004655122757
541,0.00014700018800795078
542,0.0001479999627918005
543,0.00014899997040629387
544,0.0001509999856352806
545,0.00025299983099102974
546,0.00020199990831315517
547,0.0001729999203234911
548,0.00021299999207258224
549,0.00019100005738437176
550,0.00023799994960427284
551,0.0001979998778551817
552,0.00016700010746717453
553,0.0001930000726133585
554,0.0001629998441785574
555,0.00020499993115663528
556,0.0001759999431669712
557,0.00019700010307133198
558,0.00017300015315413475
559,0.00019900011830031872
560,0.00017499993555247784
561,0.00016900012269616127
562,0.0002649999223649502
563,0.00021399999968707561
564,0.00017799995839595795
565,0.0002460000105202198
566,0.00019500008784234524
567,0.0001729999203234911
568,0.0001729999203234911
569,0.00015600002370774746
570,0.0001810002140700817
571,0.0001550000160932541
572,0.00016899988986551762
573,0.00015600002370774746
574,0.0001550000160932541
575,0.00015700003132224083
576,0.0001580000389367342
577,0.00016900012269616127
578,0.00024199998006224632
579,0.0001610000617802143
580,0.0001659998670220375
581,0.00017499993555247784
582,0.00018900004215538502
583,0.00017399992793798447
584,0.00017000013031065464
585,0.00017499993555247784
586,0.000187999801710248
587,0.0001860000193119049
588,0.0001659998670220375
589,0.00017499993555247784
590,0.00018099998123943806
591,0.00016000005416572094
592,0.0001580000389367342
593,0.00016000005416572094
594,0.0002530000638216734
595,0.00016199983656406403
596,0.00016000005416572094
597,0.00016400008462369442
598,0.00016699987463653088
599,0.0001659998670220375
600,0.00015300000086426735
601,0.00018500001169741154
602,0.00020899996161460876
603,0.00018099998123943806
604,0.00016400008462369442
605,0.00016699987463653088
606,0.00018400000408291817
607,0.0001860000193119049
608,0.00016900012269616127
609,0.00017799995839595795
610,0.00023999996483325958
611,0.00017399992793798447
612,0.0001659998670220375
613,0.00019100005738437176
614,0.00015899981372058392
615,0.00022000004537403584
616,0.00016000005416572094
617,0.00020200014114379883
618,0.0001629998441785574
619,0.00018800003454089165
620,0.0003190001007169485
621,0.00035200011916458607
622,0.0002460000105202198
623,0.0002500000409781933
624,0.00022600009106099606
625,0.0002950001507997513
626,0.00022000004537403584
627,0.00025999988429248333
628,0.00023499992676079273
629,0.00023199990391731262
630,0.00021299999207258224
631,0.00024099997244775295
632,0.00023399991914629936
633,0.00019599986262619495
634,0.00019599986262619495
635,0.00024099997244775295
636,0.00016699987463653088
637,0.00018199998885393143
638,0.00017300015315413475
639,0.00017900019884109497
640,0.00024500000290572643
641,0.00017199991270899773
642,0.00017699995078146458
643,0.00021500000730156898
644,0.00018800003454089165
645,0.00017899996601045132
646,0.00017399992793798447
647,0.00020399992354214191
648,0.00018500001169741154
649,0.0001750001683831215
650,0.00016300007700920105
651,0.00017099990509450436
652,0.00016999989748001099
653,0.00016799988225102425
654,0.0002669999375939369
655,0.0001829999964684248
656,0.00017399992793798447
657,0.00027299998328089714
658,0.00017399992793798447
659,0.00022000004537403584
660,0.00021500000730156898
661,0.0001729999203234911
662,0.00022699986584484577
663,0.00022499985061585903
664,0.0001759999431669712
665,0.0001799999736249447
666,0.00018999981693923473
667,0.00018199998885393143
668,0.0001759999431669712
669,0.0003149998374283314
670,0.00020299991592764854
671,0.00017799995839595795
672,0.00021299999207258224
673,0.00017899996601045132
674,0.00018400000408291817
675,0.00021399999968707561
676,0.00019599986262619495
677,0.00017899996601045132
678,0.0002109999768435955
679,0.0001829999964684248
680,0.00018400000408291817
681,0.00018400000408291817
682,0.0002770000137388706
683,0.00018199998885393143
684,0.00021199998445808887
685,0.00021299999207258224
686,0.00018400000408291817
687,0.00020199990831315517
688,0.00020699994638562202
689,0.00020399992354214191
690,0.00018099998123943806
691,0.00020899996161460876
692,0.0002079999540001154
693,0.0002000001259148121
694,0.00019899988546967506
695,0.00019499985501170158
696,0.0002850000746548176
697,0.00019100005738437176
698,0.00019699987024068832
699,0.00021399999968707561
700,0.00018699979409575462
701,0.00019400008022785187
702,0.00019999989308416843
703,0.00021999981254339218
704,0.00018800003454089165
705,0.00018700002692639828
706,0.00020200014114379883
707,0.00022500008344650269
708,0.00021199998445808887
709,0.0003060000017285347
710,0.0002280001062899828
711,0.00021900003775954247
712,0.00031500007025897503
713,0.0002109999768435955
714,0.00021199998445808887
715,0.00021600001491606236
716,0.0002410002052783966
717,0.00021500000730156898
718,0.00021700002253055573
719,0.00025200005620718
720,0.0002989999484270811
721,0.00026899995282292366
722,0.00023699994198977947
723,0.0003449998330324888
724,0.00020499993115663528
725,0.00022600009106099606
726,0.00022500008344650269
727,0.00020499993115663528
728,0.0002009999006986618
729,0.00021600001491606236
730,0.00020700017921626568
731,0.0001930000726133585
732,0.00023499992676079273
733,0.00020599993877112865
734,0.00021399999968707561
735,0.00019800011068582535
736,0.00020899996161460876
737,0.000232999911531806
738,0.0002609998919069767
739,0.00019499985501170158
740,0.0002079999540001154
741,0.0002079999540001154
742,0.00023699994198977947
743,0.0001930000726133585
744,0.00020100013352930546
745,0.0002280001062899828
746,0.00021399999968707561
747,0.00020899996161460876
748,0.00029099988751113415
749,0.00020399992354214191
750,0.0002210000529885292
751,0.00030899979174137115
752,0.0002739999908953905
753,0.00024099997244775295
754,0.0002799998037517071
755,0.00019500008784234524
756,0.00023699994198977947
757,0.00020999996922910213
758,0.0002549998462200165
759,0.00020399992354214191
760,0.00021199998445808887
761,0.0003459998406469822
762,0.00021299999207258224
763,0.00032299989834427834
764,0.00033199996687471867
765,0.0003120000474154949
766,0.0002819998189806938
767,0.00026100012473762035
768,0.0002280001062899828
769,0.0002749999985098839
770,0.00023099989630281925
771,0.0002310001291334629
772,0.00024800002574920654
773,0.0004129998851567507
774,0.00028000003658235073
775,0.00045199994929134846
776,0.0002609998919069767
777,0.00020999996922910213
778,0.00036700000055134296
779,0.00023799994960427284
780,0.00022000004537403584
781,0.00023200013674795628
782,0.00023300014436244965
783,0.00022300006821751595
784,0.00021600001491606236
785,0.0003200001083314419
786,0.00020699994638562202
787,0.0002380001824349165
788,0.0002030001487582922
789,0.00020700017921626568
790,0.00022900011390447617
791,0.00023099989630281925
792,0.00020599993877112865
793,0.00020599993877112865
794,0.0002079999540001154
795,0.00020800018683075905
796,0.00034600007347762585
797,0.0003169998526573181
798,0.00024099997244775295
799,0.00024999980814754963
800,0.00020899996161460876
801,0.00021299999207258224
802,0.00020999996922910213
803,0.00023400015197694302
804,0.000260000117123127
805,0.0002109999768435955
806,0.00021600001491606236
807,0.00020899996161460876
808,0.0003120000474154949
809,0.00022700009867548943
810,0.00021500000730156898
811,0.0002709999680519104
812,0.00022600009106099606
813,0.00026599992997944355
814,0.0002389999572187662
815,0.0002280001062899828
816,0.00021500000730156898
817,0.0002590001095086336
818,0.0002180000301450491
819,0.00021700002253055573
820,0.00029200012795627117
821,0.00022900011390447617
822,0.00025999988429248333
823,0.00022799987345933914
824,0.00021900003775954247
825,0.00022000004537403584
826,0.00024099997244775295
827,0.00023799994960427284
828,0.00022700009867548943
829,0.0002180000301450491
830,0.00022600009106099606
831,0.0003349999897181988
832,0.00021500000730156898
833,0.00023199990391731262
834,0.00025400007143616676
835,0.00021699978969991207
836,0.0002460000105202198
837,0.0002470000181347132
838,0.0002700001932680607
839,0.0002850000746548176
840,0.00028699985705316067
841,0.00028000003658235073
842,0.00031800009310245514
843,0.00026199989952147007
844,0.00029099988751113415
845,0.0002709999680519104
846,0.0002669999375939369
847,0.0003169998526573181
848,0.0002649999223649502
849,0.0002609998919069767
850,0.00029699993319809437
851,0.00027199997566640377
852,0.00031100003980100155
853,0.0002770000137388706
854,0.00024000019766390324
855,0.00023699994198977947
856,0.00028000003658235073
857,0.0002500000409781933
858,0.00022400007583200932
859,0.0002490000333636999
860,0.0002389999572187662
861,0.00022399984300136566
862,0.00022400007583200932
863,0.0002479997929185629
864,0.0003100000321865082
865,0.00022199982777237892
866,0.00022600009106099606
867,0.00026899995282292366
868,0.00024199998006224632
869,0.00023199990391731262
870,0.00025999988429248333
871,0.00022900011390447617
872,0.00024399999529123306
873,0.00025400007143616676
874,0.0002280001062899828
875,0.0003239999059587717
876,0.00023199990391731262
877,0.00031400006264448166
878,0.00025400007143616676
879,0.00025199982337653637
880,0.0002560000866651535
881,0.0002730002161115408
882,0.00023200013674795628
883,0.0002530000638216734
884,0.0002460000105202198
885,0.00023700017482042313
886,0.00047200010158121586
887,0.0002630001399666071
888,0.0002850000746548176
889,0.0003649999853223562
890,0.00043700006790459156
891,0.00043000001460313797
892,0.00030499999411404133
893,0.0002569998614490032
894,0.0003060000017285347
895,0.00027199997566640377
896,0.0003730000462383032
897,0.00025999988429248333
898,0.0002639999147504568
899,0.0002989999484270811
900,0.00025999988429248333
901,0.00039599998854100704
902,0.0002910001203417778
903,0.00026899995282292366
904,0.00027199997566640377
905,0.00029000011272728443
906,0.00027900002896785736
907,0.00041399989277124405
908,0.0002929999027401209
909,0.00026599992997944355
910,0.00023499992676079273
911,0.00026199989952147007
912,0.00026299990713596344
913,0.0002389999572187662
914,0.0002649999223649502
915,0.000250999815762043
916,0.00024500000290572643
917,0.00035699992440640926
918,0.00023999996483325958
919,0.00027199997566640377
920,0.00027199997566640377
921,0.00024199998006224632
922,0.0002679999452084303
923,0.0002470000181347132
924,0.000295999925583601
925,0.00023499992676079273
926,0.0002460000105202198
927,0.000358999939635396
928,0.00025500007905066013
929,0.00028699985705316067
930,0.0002709999680519104
931,0.0002549998462200165
932,0.0002679999452084303
933,0.00025500007905066013
934,0.0002389999572187662
935,0.00026100012473762035
936,0.0002739999908953905
937,0.0003279999364167452
938,0.0002530000638216734
939,0.00027900002896785736
940,0.0002500000409781933
941,0.00025100004859268665
942,0.0002669999375939369
943,0.0002929999027401209
944,0.00031100003980100155
945,0.0002460000105202198
946,0.000250999815762043
947,0.00034900009632110596
948,0.0002620001323521137
949,0.0003090000245720148
950,0.0002570000942796469
951,0.0002470000181347132
952,0.0002999999560415745
953,0.00024800002574920654
954,0.0002660001628100872
955,0.0002850000746548176
956,0.00040799984708428383
957,0.0003720000386238098
958,0.0003130000550299883
959,0.0003249999135732651
960,0.00028000003658235073
961,0.0003029999788850546
962,0.00029799994081258774
963,0.0002989999484270811
964,0.00029099988751113415
965,0.00028000003658235073
966,0.00039100018329918385
967,0.0003260001540184021
968,0.0003019999712705612
969,0.0002630001399666071
970,0.0002840000670403242
971,0.0002889998722821474
972,0.00025200005620718
973,0.00025200005620718
974,0.0002749999985098839
975,0.0002679999452084303
976,0.0003690000157803297
977,0.00027299998328089714
978,0.0003029999788850546
979,0.0002670001704245806
980,0.0002560000866651535
981,0.00030099996365606785
982,0.00028200005181133747
983,0.00028600008226931095
984,0.0002850000746548176
985,0.0003339999821037054
986,0.00027600000612437725
987,0.00029099988751113415
988,0.00027299998328089714
989,0.00025999988429248333
990,0.00029399991035461426
991,0.0002739999908953905
992,0.00025500007905066013
993,0.00027600000612437725
994,0.0002770000137388706
995,0.00034900009632110596
996,0.0002670001704245806
997,0.00031700008548796177
998,0.0003029999788850546
999,0.0006219998467713594
1000,0.00044899992644786835
1001,0.000341000035405159
1002,0.00032199989072978497
1003,0.0003339999821037054
1004,0.0003720000386238098
1005,0.00029600015841424465
1006,0.00037800008431077003
1007,0.00043700006790459156
1008,0.0003090000245720148
1009,0.0003029999788850546
1010,0.0002579998690634966
1011,0.00028799986466765404
1012,0.0002530000638216734
1013,0.0003510001115500927
1014,0.0002639999147504568
1015,0.00032599992118775845
1016,0.0003649999853223562
1017,0.00029000011272728443
1018,0.00033299997448921204
1019,0.0003090000245720148
1020,0.00032400013878941536
1021,0.00031100003980100155
1022,0.00039299996569752693
1023,0.00027600000612437725
1024,0.0003019999712705612
1025,0.00027299998328089714
1026,0.00036399997770786285
1027,0.0003100000321865082
1028,0.00027199997566640377
1029,0.00026599992997944355
1030,0.0002679999452084303
1031,0.00036600022576749325
1032,0.00026999996043741703
1033,0.0003750000614672899
1034,0.0002840000670403242
1035,0.00026899995282292366
1036,0.00037499982863664627
1037,0.0002810000441968441
1038,0.00027299998328089714
1039,0.00026899995282292366
1040,0.0003760000690817833
1041,0.0002749999985098839
1042,0.0003090000245720148
1043,0.0002929999027401209
1044,0.0002929999027401209
1045,0.00029900018125772476
1046,0.00029900018125772476
1047,0.0002669999375939369
1048,0.0003269999288022518
1049,0.0003599999472498894
1050,0.00026199989952147007
1051,0.00033599999733269215
1052,0.00028000003658235073
1053,0.0002929999027401209
1054,0.00029099988751113415
1055,0.00027199997566640377
1056,0.00026999996043741703
1057,0.00026999996043741703
1058,0.00037700007669627666
1059,0.00031599984504282475
1060,0.00039599998854100704
1061,0.0003200001083314419
1062,0.00038199988193809986
1063,0.000295999925583601
1064,0.00029399991035461426
1065,0.00032199989072978497
1066,0.00039599998854100704
1067,0.0003850001376122236
1068,0.0003790000919252634
1069,0.00037599983625113964
1070,0.00031100003980100155
1071,0.00033999979496002197
1072,0.00027199997566640377
1073,0.00027900002896785736
1074,0.0002749999985098839
1075,0.00039299996569752693
1076,0.0002770000137388706
1077,0.0003449998330324888
1078,0.00030700000934302807
1079,0.000295999925583601
1080,0.00031500007025897503
1081,0.000278000021353364
1082,0.00032100011594593525
1083,0.0002770000137388706
1084,0.00036399997770786285
1085,0.00028300005942583084
1086,0.00034300005063414574
1087,0.0002770000137388706
1088,0.00030099996365606785
1089,0.00027799978852272034
1090,0.00029300013557076454
1091,0.0003160000778734684
1092,0.0002929999027401209
1093,0.000439999857917428
1094,0.0003200001083314419
1095,0.0003019999712705612
1096,0.0003120000474154949
1097,0.00032599992118775845
1098,0.00031899986788630486
1099,0.00031700008548796177
1100,0.000313999829813838
1101,0.0006279998924583197
1102,0.0004429998807609081
1103,0.0003809998743236065
1104,0.00032599992118775845
1105,0.0003659999929368496
1106,0.00039599998854100704
1107,0.0003370000049471855
1108,0.0004170001484453678
1109,0.00045000016689300537
1110,0.0003279999364167452
1111,0.0003239999059587717
1112,0.00029799994081258774
1113,0.00030800001695752144
1114,0.0003010001964867115
1115,0.0003260001540184021
1116,0.0003160000778734684
1117,0.0002840000670403242
1118,0.00037400005385279655
1119,0.0003279999364167452
1120,0.0002850000746548176
1121,0.0002899998798966408
1122,0.0003169998526573181
1123,0.0002910001203417778
1124,0.00029000011272728443
